Interval_Score_95,Interval_Score_90,CRPS,RMSE,MAE,R2,Outer_Fold,Hyper_Row,SNV,SG,window_length,polyorder,deriv,bin_size,Factor
328.0602904934547,244.6009404725566,25.184275574569167,58.112118673620856,34.71958367349087,0.41977113256988086,1,109,True,True,3.0,1.0,1.0,10,0.8500000000000001
316.90558106190514,237.87276850453964,25.042014912548865,58.112118673620856,34.71958367349087,0.41977113256988086,1,110,True,True,3.0,1.0,1.0,10,0.9
307.9250701146136,232.2220472485889,24.92517271548461,58.11211889917561,34.719583630354826,0.4197711280657126,1,111,True,True,3.0,1.0,1.0,10,0.95
301.2432397196304,227.55069416400414,24.832609968670475,58.11211889917561,34.719583630354826,0.4197711280657126,1,112,True,True,3.0,1.0,1.0,10,1.0
297.38441454608795,225.03622091661603,24.76189786845567,58.11211889917561,34.719583630354826,0.4197711280657126,1,113,True,True,3.0,1.0,1.0,10,1.05
294.34257888406233,223.67619224831495,24.71479806952317,58.11211889917561,34.719583630354826,0.4197711280657126,1,114,True,True,3.0,1.0,1.0,10,1.1
292.8865097972365,223.27143887528968,24.688232350991512,58.112118673620856,34.71958367349087,0.41977113256988086,1,115,True,True,3.0,1.0,1.0,10,1.15
291.767463296691,223.08146845077087,24.68057157444559,58.112118673620856,34.71958367349087,0.41977113256988086,1,116,True,True,3.0,1.0,1.0,10,1.2000000000000002
291.4683479810854,224.25530292201682,24.68872406882829,58.112118673620856,34.71958367349087,0.41977113256988086,1,117,True,True,3.0,1.0,1.0,10,1.25
291.6625090707954,225.8410887677025,24.715800163156278,58.11211889917561,34.719583630354826,0.4197711280657126,1,118,True,True,3.0,1.0,1.0,10,1.3
292.2911131813107,227.98510926708565,24.75931379079507,58.112118673620856,34.71958367349087,0.41977113256988086,1,119,True,True,3.0,1.0,1.0,10,1.35
345.5322218208908,253.866022168498,25.339207794983704,58.04212164244423,34.57825503884811,0.4211680817345145,1,120,True,True,3.0,2.0,1.0,10,0.8
329.27962375925586,245.26808481260707,25.167031091220107,58.042121837203396,34.57825516457796,0.4211680778499969,1,121,True,True,3.0,2.0,1.0,10,0.8500000000000001
317.5168485527615,238.25831351014423,25.0227428164915,58.04212164244423,34.57825503884811,0.4211680817345145,1,122,True,True,3.0,2.0,1.0,10,0.9
308.2730279525408,232.53230643834806,24.90371456130768,58.042121837203396,34.57825516457796,0.4211680778499969,1,123,True,True,3.0,2.0,1.0,10,0.95
301.6038292801207,228.29594581139307,24.80876350975824,58.04212164244423,34.57825503884811,0.4211680817345145,1,124,True,True,3.0,2.0,1.0,10,1.0
297.2274357080583,225.17458825998762,24.735792788941378,58.042121837203396,34.57825516457796,0.4211680778499969,1,125,True,True,3.0,2.0,1.0,10,1.05
294.1089586183952,223.67446673117811,24.68617735071937,58.042121837203396,34.57825516457796,0.4211680778499969,1,126,True,True,3.0,2.0,1.0,10,1.1
292.5482517701654,222.93930519339136,24.657177108203122,58.04212164244423,34.57825503884811,0.4211680817345145,1,127,True,True,3.0,2.0,1.0,10,1.15
