Interval_Score_95,Interval_Score_90,CRPS,RMSE,MAE,R2,Outer_Fold,Hyper_Row,SNV,SG,window_length,polyorder,deriv,bin_size,n_components,Factor
71.77441310970052,49.80154350255705,4.867345853847805,9.100944633783795,6.506062007084978,0.8102153194502585,1,140,True,True,3.0,2.0,2.0,10,25,0.9
68.03868532190691,46.724674332773006,4.807779814498779,9.100944633783795,6.506062007084978,0.8102153194502585,1,141,True,True,3.0,2.0,2.0,10,25,1.0
65.75303807557039,45.12996762357772,4.761801590053838,9.100944633783795,6.506062007084978,0.8102153194502585,1,142,True,True,3.0,2.0,2.0,10,25,1.1
61.87990814100898,43.32434019505567,4.702420294960847,9.100944633783795,6.506062007084978,0.8102153194502585,1,143,True,True,3.0,2.0,2.0,10,25,1.3
40.59634414509473,34.47106798887846,4.562839589298557,8.466363276632382,6.458743574703654,0.8357588386613444,1,144,True,True,7.0,1.0,1.0,10,5,0.9
39.84306332095564,33.59318373447984,4.54324431634232,8.466363276632382,6.458743574703654,0.8357588386613444,1,145,True,True,7.0,1.0,1.0,10,5,1.0
39.14169731311499,33.71223919048464,4.542302114389164,8.466363276632382,6.458743574703654,0.8357588386613444,1,146,True,True,7.0,1.0,1.0,10,5,1.1
41.22230598490384,35.149936947554,4.582689517296377,8.466363276632382,6.458743574703654,0.8357588386613444,1,147,True,True,7.0,1.0,1.0,10,5,1.3
37.24017181980522,31.486291746674574,3.842749188428144,7.328700730108215,5.312505156026017,0.8769328385896019,1,148,True,True,7.0,1.0,1.0,10,10,0.9
36.04688782432337,30.423088511666815,3.8214818144570883,7.328700730108215,5.312505156026017,0.8769328385896019,1,149,True,True,7.0,1.0,1.0,10,10,1.0
36.05629247093469,30.1393600141864,3.8147826073061517,7.328700730108215,5.312505156026017,0.8769328385896019,1,150,True,True,7.0,1.0,1.0,10,10,1.1
37.32513392411884,30.522833992716564,3.8387691143791507,7.328700730108215,5.312505156026017,0.8769328385896019,1,151,True,True,7.0,1.0,1.0,10,10,1.3
41.15043735582842,32.18725682016555,3.7305228026702735,7.202939286565044,5.221319664024137,0.8811202955192992,1,152,True,True,7.0,1.0,1.0,10,25,0.9
39.293817941911136,31.08504586765595,3.7069746709681186,7.202939286565044,5.221319664024137,0.8811202955192992,1,153,True,True,7.0,1.0,1.0,10,25,1.0
37.91221960431,30.46421509267378,3.6968605807943655,7.202939286565044,5.221319664024137,0.8811202955192992,1,154,True,True,7.0,1.0,1.0,10,25,1.1
38.1355430425295,30.233707748451202,3.707519653885358,7.202939286565044,5.221319664024137,0.8811202955192992,1,155,True,True,7.0,1.0,1.0,10,25,1.3
40.28779140354297,34.42548336266478,4.556616990789512,8.477738985168797,6.457764660517107,0.8353171815489895,1,156,True,True,7.0,2.0,1.0,10,5,0.9
